Set, name,GC02,GC03,GC04,GC05,GC06,GC07,GC08,GC09,GC10,GC11,GC12,DC02,DC03,DC04,DC05,DC06,DC07,DC08,DC09,DC10,DC11,DC12,	Specialty,S1,S2,S3,S4,S5,S6,	SubA, SubB, TagA, TagB,	PriorityS,	PriorityT,OC02,OC03,OC04,OC05,OC06,OC07,OC08,OC09,OC10,OC11,OC12,RO02,RO03,RO04,RO05,RO06,RO07,RO08,RO09,RO10,RO11,RO12,	SetA, TT, Card Rating,oc_prob,total_points,dq_prob,pa_prob,sub_prob,xx_prob,submission,tag_team_save,SubX,SubY,TagX,TagY,DisplayName,Division
AWA,Otto Wanz (NEEDS UPDATES),OC,DC,DC,DC,OC,OC,OC,DC,OC/TT,DC,DC,A,Reverse,A,B,A,A,B,A,C,B,B,Big Splash,15 P/A,10,10,10,12,10,"[""2""","""5""]","[""9""","""12""]",3,2,Ropes,Belly Slam 5,Reverse Armlock 6 (xx),Power Bodyslam 7,Win Test Of Strength 8,Power Forearms 8,Figure Four Armbar 9,Suplex 6,Big Splash (S),Austrian Headscissors 10,Kneedrop To Midsection 9,N/A,Shoulder Smash 7 P/A,N/A,Cross Bodyblock 8,N/A,Shoulder Smash 9,Kick To Rib Cage 7,Throw Into Turnbuckle 6,N/A,N/A,Backdrop 10,AWA,8.3%,7.8,55.6%,5.048,0.0%,0.9%,0.0%,4.6%,27.8%,27.8%,2,5,9,12,OttoW,Midcard
AWA,Otto Wanz,OC,DC,DC,DC,OC,OC,OC,DC,OC/TT,DC,DC,A,Reverse,A,B,A,A,B,A,C,B,B,Big Splash,15 P/A,10,10,10,12,10,"[""2""","""5""]","[""9""","""12""]",3,2,Ropes,Belly Slam 5,Reverse Armlock 6 (xx),Power Bodyslam 7,Win Test Of Strength 8,Power Forearms 8,Figure Four Armbar 9,Suplex 6,Big Splash (S),Austrian Headscissors 10,Kneedrop To Midsection 8,N/A,Shoulder Smash 7 P/A,N/A,Cross Bodyblock 8,N/A,Shoulder Smash 9,Kick To Rib Cage 7,Throw Into Turnbuckle 6,N/A,N/A,Backdrop 10,AWA,0,0,0,0,0,0,0,0,0,0,2,5,9,12,OttoW,Regional Champion
AWA,Ray 'The Crippler' Stevens,DC,OC,DC,DC,DC,OC/TT,OC,OC,OC,OC,OC,B,Reverse,A,C,B,A,B,A,A,B,A,Crippling Piledriver,12,12,10,10,9 P/A,15 P/A,"[""2""","""5""]","[""6""","""12""]",4,3,Full Nelson 8,Throw Out Of Ring (DQ),Bombs Away 10,Bite Opponent's Face 7,Slam Into Turnbuckle 8,Choke Against Ropes 7 (xx),Forearm Smashes 6,Crippling Piledriver (S),Chokehold Headlock 5,Body Stomp 10 P/A,Ropes,Kick To Groin 9,Kick To Groin 9,N/A,Bombs Away 7,N/A,Shoulder Smash 6,Piledriver On Concrete (DQ),Elbow To Throat 7,N/A,Bombs Away 10 P/A,N/A,AWA,16.7%,9.4,63.9%,5.442,3.8%,6.0%,0.0%,10.6%,27.8%,72.2%,2,5,6,12,RayStev,Veteran
AWA,Rick Martel,OC,DC,DC,OC,DC,OC,OC,DC,OC/TT,OC,DC,B,A,A,Reverse,A,C,A,B,B,A,B,Flying Cross Bodyblock,10,10,12 P/A,10,8 P/A,10 P/A,"[""2""","""3""]","[""8""","""12""]",5,2,Abdominal Stretch 8,Ropes,Boston Crab 6*,Elbow Smash 6 (xx),Flying Body Press 8,Arm Drag And Twist 9,Flying Cross Bodyblock (S),Reverse Monkey Flip 8,Suplex 9 P/A,Rapid Fire Dropkicks 9,Headlock 6,N/A,Reverse Cradle 10 P/A,N/A,Dropkicks 10 P/A,Spin Under Takedown 8,Spin Under Takedown 8,Back Drop 6,Flying Body Smash 6,N/A,Flying Body Smash 6,N/A,AWA,8.3%,10.8,58.3%,5.569,0.0%,9.5%,4.9%,6.5%,8.3%,41.7%,2,3,8,12,RickM,Regional Champion
AWA,Road Warrior ANIMAL (NOT INCLUDED),DC,DC,DC,OC,OC,OC/TT,OC,OC,DC,DC,DC,B,B,Reverse,A,B,A,A,B,C,A,A,Warrior Smash,13 P/A,14 P/A,15,10 P/A,12,14,2,3,2,8,5,3,Ropes,Throw Onto Concrete (DQ),Kick to Stomach 8 P/A,Warrior Smash (S),Inverted Arm Twist 6,Arm Drag 6,Wrench Tricep 7 (xx),Clothesline 10,Yank Foe's Hair 9,Shoulder Breaker 8*,Interference By Hawk 11,N/A,N/A,N/A,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Shoulder Smash 9,Tangle Foe In Ropes 8,Lariat 10,Lariat 10 P/A,N/A,AWA,0,0,0,0,0,0,0,0,0,0,2,3,2,8,RWAnim,Midcard
AWA,Road Warrior Hawk (Says Animal on Sheet),DC,DC,DC,DC,OC,OC/TT,OC,OC,OC,DC,DC,B,A,C,A,A,A,B,Reverse,A,B,B,Warrior Smash,12 P/A,15 P/A,9,14 P/A,10,12,"[""2""","""3""]","[""6""","""12""]",5,3,Interference By Animal 9 P/A,Spinebreaker 5*,Lariat 7,Shoulder Buster 7,Arm Twist 6,One Handed Body Slam 10,Rear Chinlock 8 (xx),Warrior Smash (S),Wrench Bicep 8,Spit In Face 5,Ropes,N/A,Tangle Foe In Ropes 8,Lariat 9 P/A,Lariat 9 P/A,Cross Body Block 6,Tangle Foe In Ropes 8,Throw Out Of Ring (DQ),N/A,Throw Out Of Ring (DQ),N/A,N/A,AWA,16.7%,10.9,63.9%,5.791,0.4%,5.7%,3.5%,8.9%,8.3%,72.2%,2,3,6,12,RWHaw,Midcard
AWA,Sheik Adnan Al-Kaissie,OC/TT,OC,OC,DC,OC,OC,DC,DC,DC,OC,OC,C,A,A,B,A,B,B,B,A,A,Reverse,Camel Clutch,8,9,10,7,11*,9,"[""2""","""7""]","[""2""","""3""]",3,1,Threaten With Saber 10,Pull On Trunks 6 (xx),Camel Clutch (S),Iraq Sneak Attack 6,Illegal Hair Pull 5,Hammerlock 7,Elbow Smashes 7,Knee Drop 6,Kick Below Belt 7,Double Reverse Cradle 8,Ropes,Throw Out Of Ring (DQ),Shoulder Block 6,Kick Below Belt 5,N/A,N/A,N/A,N/A,N/A,Back Drop 8,Elbow Smash To Gut 5,Choke Against Ropes 10,AWA,2.8%,6.6,55.6%,4.140,0.0%,0.0%,0.8%,3.1%,58.3%,8.3%,2,7,2,3,AdnanAlK,Preliminary
AWA,Stan Lane,OC,OC,DC,OC,DC,OC/TT,OC,DC,OC,DC,DC,B,B,A,Reverse,B,A,A,C,A,B,A,Fabulous Spin-kick,9,10,11 P/A,8 P/A,12,10,"[""2""","""5""]","[""7""","""12""]",4,4,Flying Head Scissors 10,Reverse Cradle 9 P/A,Monkey Flip 8 (xx),Monkey Flip (S),Right To Jaw 7,Forearm Smashes 8,Spinning Toe Hold 7,Cross-ankle Pickup 6,Hip Roll To Mat 7,Ram Head Into Turnbuckle 8,Ropes,Forearm Smashes 7,Forearm Smashes 7,N/A,N/A,Shoulder Block 6,Fabulous Spin-kick (S),Right To Jaw 9,Turnbuckle Smash 8,N/A,Sunset Flip 5 P/A,N/A,AWA,16.7%,9.1,58.3%,5.290,0.0%,5.6%,0.0%,4.9%,27.8%,58.3%,2,5,7,12,StanLan,Midcard
AWA,Steve Kiern,OC,DC,DC,OC,OC,OC/TT,OC,DC,DC,DC,OC,B,B,C,Reverse,A,A,A,A,A,B,B,Fabulous Spin-kick,8,12,10,10 P/A,10 P/A,11,"[""2""","""5""]","[""2""","""7""]",4,3,Sunset Flip 7,Figure 4 Leglock 10*,Stepover Toehold 6,Arm Drag Take-down 7,Vegas Suplex 6,Two-fisted Slam 8,Flying Dropkicks 9,Leg-dive Take-down 5,Fabulous Spin-kick (S),Left To Jaw 9 (xx),Ropes,Shoulder Smash 8,N/A,Flying Dropkick 7,N/A,Cross Body Block 10,Fabulous Spin-kick (S),Backdrop 6,N/A,Kick To Short Rib 7,N/A,Sunset Flip 7 P/A,AWA,16.7%,9.2,61.1%,5.408,0.0%,1.8%,3.4%,3.4%,27.8%,58.3%,2,5,2,7,StevKeir,Midcard
AWA,Steve Olsonoski,OC,DC,DC,OC/TT,DC,OC,OC,DC,OC,OC,OC,B,A,C,A,A,B,B,A,B,Reverse,A,Airplane Spin,9,11,13,11,10 P/A,12,"[""2""","""6""]","[""2""","""5""]",3,2,Ropes,Boston Crab 7,Airplane Spin (S),Flying Forearm Smash 8,Hip Roll 5,Spin Under Take-down 6,Arm Bar 8,Front Chancery 6,Flying Headscissors 6 (xx),Steve-o Suplex 7,Reverse Back Slide 6,Cross Body Block 8 P/A,N/A,Airplane Spin (S),Steve-o Suplex 7 P/A,N/A,Arm Bar 5,Smash Into Turnbuckle 7,N/A,Airplane Spin (S),N/A,Flying Forearm Smash 10,AWA,11.1%,7.4,61.1%,4.757,0.0%,1.1%,0.0%,5.1%,41.7%,27.8%,2,6,2,5,SteveOl,Young Star
AWA,Steve Regal - Mr. Electricity,DC,DC,DC,OC/TT,DC,OC,OC,OC,DC,OC,DC,A,B,B,C,B,B,A,A,Reverse,A,A,Fort Lauderdale Leglock,10,9,11,13 P/A,12,11,"[""2""","""6""]","[""8""","""12""]",3,2,Ropes,Fort Lauderdale Leglock (S),Knee Lift 8,Leg-clamp To Chest 7,Choke Against Ropes 8,Arm Drag And Twist 6,Head First Body Slam 7,Face-ripper 5 (xx),Kick To Midsection 6,Slam Into Ringpost 8,Rake With Foreign Object 9 P/A,N/A,N/A,Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),Throw Out Of Ring (DQ),N/A,Elbow Smash To Face 8,N/A,N/A,Choke Against Ropes 7,Shoulder Smash 8 P/A,AWA,11.1%,7.4,58.3%,4.701,0.5%,2.2%,0.0%,6.5%,41.7%,41.7%,2,6,8,12,SteveReg,Cruiserweight
AWA,Terry Funk,OC,DC,DC,OC,OC/TT,OC,DC,DC,OC,DC,OC,B,A,Reverse,A,B,A,A,B,C,A,A,Spinning Toe Hold,12,14 P/A,10,11,11,13,"[""2""","""5""]","[""8""","""12""]",3,3,Ropes,Throw Into Tv Camera 5,Monkey Flip 9,Spinning Toe Hold (S),Arm Lock 7,Shoulder Clamp 6,Close Fisted Slug 10 (xx),Hammer Lock 8,Leg Dive Takedown 6,Figure-four Leglock 5,Dropkicks 8,N/A,Dropkick Out Of Ring (DQ),Spinning Toe Hold (S),Shoulder Smash 8 P/A,Shoulder Smash 8,Shoulder Smash 8,N/A,N/A,Ram Head Into Ringpost 6,Choke Against Ropes 10,N/A,AWA,13.9%,7.9,55.6%,5.107,0.1%,1.2%,0.0%,7.7%,27.8%,41.7%,2,5,8,12,TerryF,Legend
AWA,Verne Gagne,DC,DC,DC,OC/TT,OC,OC,OC,OC,DC,DC,DC,B,B,A,A,Reverse,C,A,A,A,B,B,Sleeper,10*,12*,11*,14*,11*,8,"[""2""]",X,"[""2""","""5""]",5,2,Reverse Cradle 12,Arm Drag And Twist 6,Flying Body Press 11 P/A,Snap Mare 6,Flying Dropkicks 7 (xx),Side Headlock 9,Head Scissors 7,Sleeper (S),Spinning Toe Hold 10*,Minnesota Bodyslam 8,Ropes,N/A,N/A,Sleeper (S),Sleeper (S),Sleeper (S),Sleeper (S),Shoulder Smash 10,Cross Body Block 10 P/A,N/A,Back Body Drop 8,N/A,AWA,11.1%,11.7,66.7%,6.454,0.0%,5.8%,12.5%,9.3%,2.8%,27.8%,2, ,2,5,VerneG,World Champion
AWA,Wahoo McDaniel (needs update),DC,OC,DC,DC,DC,OC,OC,OC/TT,OC,OC,DC,A,C,A,B,A,B,A,B,A,B,Reverse,Tomahawk Chops,12,12 P/A,12,9,9,10,"[""2""","""6""]","[""8""","""12""]",3,2,Ropes,Piledriver 12,Tomahawk Chops (S),Slam Into Turnbuckle 7,Apache Backbreaker 9,Body Slam 8,Indian Leglock 6,Suplex 5,Inside Back Cradle 6,Wrist Lock Take-down 5 (xx),Boston Crab 7*,Reverse Sunset 10 P/A,N/A,N/A,Back Drop 6,Tomahawk Chops (S),Spin Under Take-down 7,Tomahawk Chops (S),N/A,Shoulder Smash 8,Indian Sleeper 5*,N/A,AWA,11.1%,7.7,61.1%,5.053,0.0%,1.0%,1.8%,3.4%,41.7%,41.7%,2,6,8,12,WahMc,Veteran
AWA,Wahoo McDaniel,DC,OC,DC,DC,DC,OC,OC,OC/TT,OC,OC,DC,A,C,A,B,A,B,A,B,A,B,Reverse,Tomahawk Chops,12,12 P/A,12,9,9,10,"[""2""","""6""]","[""8""","""12""]",3,2,Ropes,Piledriver 12,Tomahawk Chops (S),Slam Into Turnbuckle 7,Apache Backbreaker 9,Body Slam 8,Indian Leglock 6,Suplex 5,Inside Back Cradle 6,Wrist Lock Take-down 5 (xx),Boston Crab 7*,Reverse Sunset 10 P/A,N/A,N/A,Back Drop 6,Tomahawk Chops (S),Spin Under Take-down 7,Tomahawk Chops (S),N/A,Shoulder Smash 9,Indian Sleeper 5*,N/A,AWA,0,0,0,0,0,0,0,0,0,0,2,6,8,12,WahMc,Veteran
Promoter's Dream,Chris Adams,DC,OC,OC,DC,DC,OC,OC,OC/TT,OC,DC,OC,A,B,Reverse,B,A,A,A,C,B,A,B,Superkick,10,11 P/A,12,9 P/A,11,12,"[""2""","""4""]","[""9""","""12""]",4,2,Sunset Flip 9 P/A,Turnbuckle Smash 6,Toehold Pump 8 (xx),Fireman's Carry 6,Flying Dropkick 9,Reverse Chinlock 8,Judo Chop 8,Superkick (S),Eye Rake 6,Inverted Suplex 8,Ropes,Body Block 7,Body Block 7,N/A,Superkick (S),N/A,Throw Into Crowd (DQ),N/A,Superkick (S),Shoulder Smash 9,N/A,N/A,Promoter's Dream,11.1%,9.9,66.7%,5.904,0.3%,4.5%,0.0%,5.6%,16.7%,27.8%,2,4,9,12,ChrisAd,Midcard
Promoter's Dream,Andre the Giant,DC,DC,OC,OC/TT,OC,OC,OC,DC,DC,OC,OC,B,A,A,B,C,A,A,Reverse,B,A,B,Big Squash,11 P/A,13 P/A,14,10 P/A,12 P/A,12 P/A,"[""2""]",0,"[""2""","""7""]",6,2,Hoist Foe On Ropes 5,Gigantic Powerslam 13 P/A,Sit On Opponent 10,Knoggin Knocker 7 (xx),Big Boot To Gut 8,Belly Bump 5,Powersmash 9,Clasp Bearhug 10*,Big Squash (S),Pounce Into Turnbuckle 8,Ropes,N/A,Bearhug 14*,N/A,Belly Bump 7,Big Squash (S),N/A,Body Block 8,Belly Bump 7,N/A,Big Squash (S),N/A,Promoter's Dream,11.1%,13.0,72.2%,6.673,0.0%,9.4%,8.1%,8.0%,2.8%,58.3%,2, ,2,7,AndGiant,World Champion
Promoter's Dream,Ric Flair,DC,DC,DC,OC/TT,OC,OC,OC,OC,DC,DC,OC,B,B,A,A,Reverse,C,A,A,A,B,B,Figure Four Leglock,10,12*,11*,14*,11,8,"[""2""]",0,"[""2""","""5""]",6,2,Reverse Cradle 9,Arm Drag And Twist 6,Flying Body Press 11 P/A,Choke 6,Flying Dropkicks 7 (xx),Side Headlock 9,Head Scissors 7,Figure Four Leglock (S),Spinning Toe Hold 10*,Minnesota Bodyslam 8,Ropes,N/A,N/A,Figure Four Leglock (S),Figure Four Leglock (S),Figure Four Leglock (S),Figure Four Leglock (S),Shoulder Smash 10,Cross Body Block 10 P/A,N/A,Back Body Drop 8,N/A,Promoter's Dream,11.1%,12.8,69.4%,6.568,0.0%,6.0%,10.1%,9.6%,2.8%,27.8%,2, ,2,5,RicF,World Champion
Promoter's Dream,Hulk Hogan (NEEDS UPDATE),DC,OC,DC,OC,OC,OC,OC,DC,OC/TT,DC,DC,B,B,A,Reverse,B,A,C,A,A,B,B,Leg Drop,9 P/A,10 P/A,11 P/A,12,10,8 P/A,2,3,2,7,6,2,Ropes,Throw Through Ropes (DQ),Throat Lift 6,Python Headlock 10,Power Forearms 9 P/A,Crushing Leglock 7,Big Boot 8,Leg Drop (S),Bearhug 10*,Thunder Slam 9 P/A,Psyche Up Crowd 6,N/A,Scoop & Slam 9 P/A,N/A,Leg Drop (S),Leg Drop (S),Leg Drop (S),Elbow Smash 9,Bearhug 10*,N/A,N/A,N/A,Promoter's Dream,0,0,0,0,0,0,0,0,0,0,2,,2,7,HulkHo,World Champion
Promoter's Dream,Rick Martel,DC,DC,DC,OC,OC,OC,OC,OC/TT,DC,DC,OC,B,B,A,C,A,Reverse,A,A,B,A,B,Flying Cross Bodyblock,8 P/A,12,11 P/A,10,14 P/A,11,"[""2""]",,"[""2""","""5""]",6,2,Ropes,Flying Head Scissors 10,Cross Hiplock 6 (xx),Headlock 9,Rapid Fire Dropkicks 9,Bodyslam 7,Monkey Flip 8,Flying Cross Bodyblock (S),Canadian Suplex 8 P/A,Boston Crab 6,Abdominal Stretch 9*,N/A,N/A,N/A,Small Package 10 P/A,Flying Cross Bodyblock (S),Flying Cross Bodyblock (S),Shoulder Butt 5,N/A,Reverse Cradle 9 P/A,N/A,Backdrop 7,Promoter's Dream,11.1%,12.7,69.4%,6.461,0.0%,10.3%,1.9%,5.8%,2.8%,27.8%,2, ,2,5,RickM,World Champion
Promoter's Dream,Sgt. Slaughter,DC,DC,OC/TT,DC,OC,OC,OC,DC,DC,DC,OC,A,B,A,Reverse,C,A,B,A,A,B,B,Combat Clutch,12*,10,13,9,11 P/A,11*,"[""2""","""3""]","[""2""","""6""]",6,2,Ft. Dix Sleeper 10*,Dropkick 5,Biloxi Suplex 9,Military Piledriver 8,Arm Drag 7 (xx),Forearm To Face 9,Elbow To Sternum 8,Combat Clutch (S),Cannon 10 P/A,Slam Into Ring Post 11,Ropes,N/A,N/A,Body Block 8,Shoulder Block 7,N/A,Cannon 9 P/A,Cannon 10,N/A,N/A,Cannon 9,Gomer Pyledriver 10 P/A,Promoter's Dream,8.3%,11.8,55.6%,5.672,0.0%,6.0%,3.6%,7.7%,8.3%,41.7%,2,3,2,6,SgtSlau,Regional Champion
Promoter's Dream,Magnum T.A.,OC,DC,OC,DC,OC,OC,OC,OC/TT,DC,DC,OC,A,B,Reverse,B,A,A,B,C,A,B,A,Belly To Belly Suplex,10,15,10 P/A,9,9 P/A,10,"[""2""","""4""]","[""2""","""4""]",5,2,Throw Out Of Ring (DQ),Lateral Press 6,Abdominal Stretch 11,Scissorlock 8 (xx),Belly To Belly Suplex (S),Forearm Smash 6,Side Headlock 8,Double Underlock 9,Sleeperhold 9*,Dropkicks 7,Ropes,Shoulder Smash 7,Sunset Flip 8 P/A,N/A,Flying Bodypress 10 P/A,Belly To Belly Suplex (S),N/A,Belly To Belly Suplex (S),Shoulder Smash 7,N/A,N/A,N/A,Promoter's Dream,11.1%,11.2,69.4%,6.202,1.9%,3.7%,5.8%,7.7%,16.7%,16.7%,2,4,2,4,MagTA,Regional Champion
Promoter's Dream,Mongolian Stomper,DC,OC,OC,OC/TT,DC,OC,OC,DC,DC,OC,OC,B,A,C,Reverse,A,A,B,A,B,A,B,Mongolian Stomp,9,9 P/A,10,15 P/A,15,10,"[""2""","""4""]","[""2""","""5""]",5,2,Ropes,Headlock 7,Lao Dong Sleeper 9*,Hiplock 9 (xx),Arm Drag 8,Vietnam Suplex 10,Bodyslam 8,Saigon Smash 6,Mongolian Stomp (S),Cong Chokehold 9,Armbar 9,Lao Dong Sleeper 9*,Lao Dong Sleeper 9*,N/A,N/A,Bodyblock 8,N/A,Kick Out Of Ring (DQ),N/A,Bodyblock 8,Bodyblock 5,N/A,Promoter's Dream,11.1%,11.1,63.9%,6.141,0.2%,1.8%,5.5%,7.1%,16.7%,27.8%,2,4,2,5,MongStomp,Regional Champion
Promoter's Dream,Billy Jack Haynes,DC,OC,OC,OC/TT,DC,OC,DC,OC,OC,OC,OC,B,B,A,C,A,A,A,Reverse,A,B,B,Power Full Nelson,12*,12*,9,11,10 P/A,10,"[""2""","""4""]","[""2""","""6""]",5,3,Backbreaker 9,Portland Cradle 6 P/A,Bodypress 7,Spinning Backick 8,Forearm Smash 7,Indian Sidewinder 10,Arm Bar 5,Tin Soldier Suplex 9 (xx),Power Full Nelson (S),Headlock 8,Ropes,Shoulder Smash 10,N/A,Shoulder Smash 10,N/A,N/A,Power Full Nelson (S),N/A,Cross Body Block 10,N/A,Arm Drag 6,Arm Drag 6,Promoter's Dream,11.1%,11.1,69.4%,6.144,0.0%,4.9%,2.0%,7.7%,16.7%,41.7%,2,4,2,6,BillyJH,Regional Champion
Promoter's Dream,Kerry Von Erich,DC,OC,DC,OC,OC,OC,OC/TT,DC,DC,OC,DC,B,B,Reverse,A,A,A,A,C,B,B,A,Brain Claw,10,11*,12,11,10 P/A,10,"[""2""","""4""]","[""2""","""6""]",5,3,Texas Sleeper 11*,Turnbuckle Smash 8,Running Kneedrop 10,Full Nelson 9 (xx),Leg Lift 6,Overhead Rights 7,Chinlock 8,Brain Claw (S),Hip Rolls 7,Flying Body Press 10 P/A,Ropes,N/A,N/A,Double Elbow Smash 8,Sleeper 9*,N/A,Bodyblock 7,N/A,Back Body Drop 8,Brain Claw (S),N/A,Reverse Cradle 9 P/A,Promoter's Dream,13.9%,11.1,66.7%,6.124,0.0%,5.0%,3.3%,7.4%,16.7%,41.7%,2,4,2,6,KerryVE,Regional Champion
Promoter's Dream,King Kong Bundy,DC,OC,OC/TT,OC,OC,OC,DC,DC,OC,DC,OC,Reverse,A,C,A,B,B,B,A,B,A,A,Avalanche,12,11 P/A,10,11,14 P/A,9,"[""2""","""3""]","[""8""","""12""]",5,2,Ropes,Belly Drop 9 P/A,Avalanche (S),Choke With Foot 6,Forearms 8,Elbow To Throat 8,Ram Into Ring Post 9 (xx),Belly Bump 7,Throw Thru Ropes (DQ),Butt Drop 9,Bearhug 9*,Avalanche (S),Avalanche (S),N/A,Throw Out Of Ring (DQ),N/A,N/A,Body Block 6,Avalanche (S),Avalanche (S),N/A,N/A,Promoter's Dream,8.3%,10.8,66.7%,5.641,5.8%,5.7%,1.9%,9.3%,8.3%,41.7%,2,3,8,12,KKBund,Super Heavyweight
Promoter's Dream,Dusty Rhodes,OC,DC,OC,DC,OC,OC,DC,OC,OC/TT,DC,DC,A,B,A,B,A,A,B,C,Reverse,A,B,Bionic Elbow,10,11 P/A,12 P/A,13,15,10,"[""2""","""4""]","[""2""","""5""]",5,2,Throw Out Of Ring (DQ),Texas Suplex 8 P/A,Bionic Elbow (S),Side Headlock 8,Turnbuckle Smash 6,Standing Armbar 7,Six-gun Smash 8 (xx),Scoop-up Slam 8,Stardust Piledriver 10,Dream Strut 11,Ropes,N/A,N/A,Shoulder Smash 7,Loaded Elbow 9,N/A,Double Elbow Smash 8,N/A,N/A,Bodyblock 7,Dream Strut 11 P/A,Throw Out Of Ring (DQ),Promoter's Dream,8.3%,10.6,61.1%,5.601,1.7%,5.2%,0.0%,8.5%,16.7%,27.8%,2,4,2,5,DustRho,Regional Champion
Promoter's Dream,Big John Studd,DC,DC,OC,DC,OC,OC,OC/TT,DC,OC,DC,OC,A,B,C,B,A,B,A,B,A,Reverse,B,Giant Backbreaker,10,9*,8*,12,9*,11,"[""2""","""5""]","[""8""","""12""]",5,3,Ropes,Bearhug 8*,Power Smash 11,Reverse Headlock 6 (xx),Leglock Chokehold 8,Elbow To Windpipe 9,Stomp Face 8,Bodyslam 10,Giant Backbreaker (S),Ram Into Turnbuckle 9,Throw Out Of Ring (DQ),Kick To Chest 7,Bodyblock 8,N/A,Shoulder Block 9,N/A,Clothesline 10,N/A,Bearhug 8*,N/A,Bodyblock 6,N/A,Promoter's Dream,13.9%,10.7,63.9%,5.905,1.8%,0.0%,6.4%,7.1%,27.8%,41.7%,2,5,8,12,JohnStu,Super Heavyweight
Promoter's Dream,Magnificent Don Muraco,OC,DC,OC/TT,DC,OC,OC,OC,OC,DC,DC,DC,B,A,B,Reverse,A,A,A,C,A,B,B,Dedicated Piledriver,14,10 P/A,10 P/A,10,12,11,"[""2""","""4""]","[""8""","""12""]",5,2,Backbreaker 8,Darkness Suplex 8 P/A,Bearhug 7,Frontal Plex 8,Kick Out Of Ring (DQ),Knee Stomp 8 (xx),Blatant Choke 8,Dedicated Piledriver (S),Boot To Mouth 6,Hawaiian Punch 9,Ropes,Spit In Face 5,N/A,Shoulder Block 7,N/A,Cross Body Block 8,N/A,Punch Out Of Ring (DQ),N/A,Elbow Smash 10 P/A,N/A,Shoulder Smash 10,Promoter's Dream,8.3%,10.9,66.7%,5.805,9.5%,6.3%,0.0%,11.1%,16.7%,41.7%,2,4,8,12,MagMur,Regional Champion
Promoter's Dream,Tito Santana,DC,OC,DC,OC,OC,OC,OC/TT,OC,DC,DC,DC,B,B,A,C,A,A,Reverse,A,A,B,B,Figure-four Toehold,12,10*,12,10*,11,10,"[""2""","""5""]","[""8""","""12""]",5,3,Ropes,Mexican Suplex 8,Mule Kick 7 (xx),Side Headlock 7,Jumping Bean Dropkick 9,Armbar 8,Leg-dive Takedown 6,Jalapeno Smash 6,Figure-four Toehold (S),Abdominal Stretch 7,Flying Bodypress 7 P/A,Reverse Cradle 8 P/A,N/A,N/A,Flying Slingshot 10,Flying Slingshot 10,Flying Slingshot 9,Mexican Suplex 6,N/A,N/A,N/A,Reverse Cradle 7 P/A,Promoter's Dream,13.9%,10.9,72.2%,6.089,0.0%,2.1%,2.0%,6.0%,27.8%,41.7%,2,5,8,12,TitoSant,Regional Champion
Promoter's Dream,Gino Hernandez,OC,DC,OC,DC,DC,OC,OC,OC/TT,OC,OC,DC,B,C,A,A,B,A,A,Reverse,B,A,B,Back-buster,10,10 P/A,10,9 P/A,11,12,"[""2""","""4""]","[""9""","""12""]",4,2,Ropes,Side Suplex 12,Full Nelson 5,Midsection Kick 6 (xx),Abdominal Stretch 9,Dropkicks 10,Toss Into Crowd (DQ),Back-buster (S),Leg-dive Takedown 6,Toehold 6,Figure-four 9,N/A,Shoulder Block 8,N/A,Shoulder Block 7,N/A,Back-buster (S),Back-buster (S),N/A,N/A,Reverse Cradle 10 P/A,Reverse Cradle 10 P/A,Promoter's Dream,11.1%,9.8,66.7%,5.794,9.3%,2.8%,0.0%,7.4%,16.7%,27.8%,2,4,9,12,GinoHern,Midcard
Promoter's Dream,Road Warrior Hawk,OC,OC,DC,DC,OC,OC/TT,OC,DC,OC,OC,DC,B,B,A,A,Reverse,A,A,C,A,B,B,Power Smash,10 P/A,11,11,11,12 P/A,11,"[""2""","""3""]","[""2""","""7""]",4,4,Outside Interference 10,Spine Buster 9 P/A,Arm Bar 6,Shattering Suplex 8,Wrecking Crane 7,Chicago Brawl 9 (xx),Power Slam 8,Power Smash (S),Neckbreaker 7 P/A,Spit In Face 5,Ropes,Clothesline 10 P/A,Clothesline 7 P/A,N/A,Power Smash (S),N/A,Throw Out Of Ring (DQ) (dq),N/A,Power Smash (S),N/A,N/A,Power Smash (S),Promoter's Dream,16.7%,10.3,66.7%,6.067,0.3%,12.0%,0.0%,11.1%,8.3%,58.3%,2,3,2,7,RWHaw,Midcard
Promoter's Dream,Road Warrior Animal,DC,DC,DC,OC,OC,OC/TT,OC,OC,DC,DC,DC,B,A,A,C,A,A,Reverse,A,B,B,B,Power Smash,10,11 P/A,10 P/A,15,11,9 P/A,"[""2""","""3""]","[""2""","""7""]",4,4,Ropes,Chinlock 5,Concrete Body Slam (DQ),Power Smash (S),One-hand Toss 8,Wild Haymaker 8 (xx),Rumble-slam 7,Crushing Backbreaker 8,Eye Rake 8,Clothesline 9 P/A,Outside Interference 10,Clothesline 10 P/A,N/A,Power Smash (S),Power Smash (S),Power Smash (S),N/A,N/A,Kick Into Crowd (DQ),N/A,N/A,Clothesline 10,Promoter's Dream,16.7%,10.1,66.7%,5.959,5.8%,7.8%,0.0%,11.1%,8.3%,58.3%,2,3,2,7,RWAnim,Midcard
